Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Monckeberg Medial Calcific Sclerosis,Q98206471,Monckeberg Medial Calcific Sclerosis of the Temporal Artery Masquerading as Giant Cell Arteritis: Case Reports and Literature Review,42.85714285714286,,,,,
Monoclonal Gammopathy of Undetermined Significance,Q458138,monoclonal gammopathy of uncertain significance,76.28865979381443,Q112193867,class of disease,Q18557170; Q4301818,blood protein disease; monoclonal gammopathy,https://en.wikipedia.org/wiki/Monoclonal_gammopathy_of_undetermined_significance
Monoclonal Gammopathy of Undetermined Significance,Q25111497,MGUS polyneuropathy,59.67741935483871,,,Q1502312; Q458138,monoclonal gammopathy of uncertain significance; polyneuropathy,https://en.wikipedia.org/wiki/MGUS_polyneuropathy
Monoclonal Gammopathy of Undetermined Significance,Q56959573,Monoclonal gammopathy of undetermined significance,70.0,,,,,
Monoclonal Gammopathy of Undetermined Significance,Q34111475,Monoclonal gammopathy of undetermined significance (MGUS) and smoldering (asymptomatic) multiple myeloma: IMWG consensus perspectives risk factors for progression and guidelines for monitoring and management,31.906614785992215,,,,,
Monoclonal Gammopathy of Undetermined Significance,Q72405053,Monoclonal gammopathy of undetermined significance,70.0,,,,,
Monteggia's Fracture,Q71536043,Monteggia's fracture,55.00000000000001,,,,,
Monteggia's Fracture,Q69404276,Monteggia's fractures,53.65853658536586,,,,,
Monteggia's Fracture,Q67444561,Monteggia's fracture-dislocation,42.307692307692314,,,,,
Monteggia's Fracture,Q67743279,Monteggia's fracture with lateral luxation of the radial head,32.098765432098766,,,,,
Monteggia's Fracture,Q70388158,Monteggia's fractures of the forearm,39.28571428571429,,,,,
Moral Obligations,Q98702656,Moral obligations to non-humans,66.66666666666667,,,,,
Moral Obligations,Q53197142,"Moral obligations of nurses based on the ICN, UK, Irish and Polish codes of ethics for nurses",29.09090909090909,,,,,
Moral Obligations,Q48960471,Moral obligations to the not-yet born: the fetus as patient.,41.55844155844156,,,,,
Moral Obligations,Q30420108,Moral obligations of nurses and physicians in neonatal end-of-life care,36.36363636363637,,,,,
Moral Obligations,Q69172316,Moral obligations in perinatology: problems with systematized approaches,35.95505617977528,,,,,
Moraxellaceae Infections,Q18975323,Moraxellaceae infections,54.16666666666667,,,Q19597369,gram-negative bacterial infection,
Hippocampal Mossy Fibers,Q34035145,Hippocampal mossy fibers and radial-maze learning in the mouse: a correlation with spatial working memory but not with non-spatial reference memory,18.71345029239766,,,,,
Hippocampal Mossy Fibers,Q47380079,Hippocampal mossy fibers and swimming navigation in mice: correlations with size and left-right asymmetries,24.427480916030532,,,,,
Hippocampal Mossy Fibers,Q43824582,Hippocampal mossy fibers induce assembly and clustering of PSD95‐containing postsynaptic densities independent of glutamate receptor activation,19.16167664670658,,,,,
Hippocampal Mossy Fibers,Q48956261,Hippocampal mossy fibers in the regio superior of the European hedgehog,37.89473684210526,,,,,
Hippocampal Mossy Fibers,Q52028573,Hippocampal mossy fibers and swimming navigation learning in two vole species occupying different habitats,24.615384615384617,,,,,
Continuous Passive Motion Therapy,Q88480910,Continuous passive motion therapy after total knee arthroplasty,62.5,,,,,
Continuous Passive Motion Therapy,Q24241359,Continuous passive motion therapy for preventing venous thromboembolism after total knee arthroplasty,44.776119402985074,,,,,
Gamma Motor Neurons,Q33567778,Gamma motor neurons express distinct genetic markers at birth and require muscle spindle-derived GDNF for postnatal survival,23.77622377622378,,,,,
Gamma Motor Neurons,Q37534101,Gamma motor neurons survive and exacerbate alpha motor neuron degeneration in ALS.,33.66336633663366,,,,,
Gamma Motor Neurons,Q72782561,Gamma motor neurons and the stretch reflex,55.73770491803278,,,,,
Moving and Lifting Patients,Q70437562,moving and lifting patients,74.07407407407408,,,Q121176; Q1487895; Q186005; Q64821189,Q1487895; nursing; patient care; physiotherapy,
Multilayer Perceptrons,Q51886723,Multilayer perceptrons: approximation order and necessary number of hidden units,41.17647058823529,,,,,
Multilayer Perceptrons,Q52195760,Multilayer Perceptrons to Approximate Quaternion Valued Functions.,50.0,,,,,
Multilayer Perceptrons,Q41267582,Multilayer perceptrons to approximate complex valued functions.,49.411764705882355,,,,,
Multilayer Perceptrons,Q46047168,"Multilayer perceptrons, Hopfield’s associative memories, and restricted Boltzmann machines",37.5,,,,,
Skeletal Muscle Fibers,Q30728596,Skeletal muscle fibers express major histocompatibility complex class II antigens independently of inflammatory infiltrates in inflammatory myopathies,18.6046511627907,,,,,
Skeletal Muscle Fibers,Q70400099,Skeletal muscle fibers of newborn rats are coupled by gap junctions,31.46067415730337,,,,,
Skeletal Muscle Fibers,Q71917186,Skeletal muscle fibers connections free of intermediary tendons,30.58823529411765,,,,,
Skeletal Muscle Fibers,Q72411123,Skeletal muscle fibers in suspension: a new approach to the study of oxidative and glycolytic metabolism in differentiated muscle,19.867549668874172,,,,,
Skeletal Muscle Fibers,Q40226755,Skeletal muscle fibers: Inactivated or depleted after long depolarizations?,24.742268041237114,,,,,
Muscle Hypertonia,Q43776808,Muscle hypertonia after permanent focal cerebral ischemia in rats: a qualitative and quantitative behavioral and electrophysiological study,17.948717948717952,,,,,
Smooth Muscle,Q208453,smooth muscle tissue,66.66666666666667,Q112826905,class of anatomical entity,Q112826975; Q66505022; Q797559,muscle tissue; particular anatomical entity; portion of muscle tissue,https://en.wikipedia.org/wiki/Smooth_muscle
Smooth Muscle,Q18556280,smooth muscle tumor,68.75,Q112193867,class of disease,Q18975957,muscle neoplasm,
Smooth Muscle,Q14891391,smooth muscle contraction,57.89473684210527,Q2996394,biological process,Q127006,muscle contraction,
Smooth Muscle,Q14859640,smooth muscle cell differentiation,46.808510638297875,Q2996394,biological process,Q14864482,muscle cell differentiation,
Smooth Muscle,Q14820064,smooth muscle tissue development,48.88888888888889,Q2996394,biological process,Q21136192,muscle tissue development,
Muscle Spindles,Q35442599,MUSCLE SPINDLES AND THEIR MOTOR CONTROL.,10.909090909090914,,,,,
Muscle Spindles,Q33191412,MUSCLE SPINDLES IN MAN; THEIR MORPHOLOGY IN THE LUMBRICALS AND THE DEEP MUSCLES OF THE NECK,5.660377358490565,,,,,
Muscle Spindles,Q33189144,Muscle spindles and other sensory endings in the extrinsic eye muscles; the physiology and anatomy of these receptors and of their connexions with the brain-stem,15.909090909090907,,,,,
Muscle Spindles,Q33312043,Muscle spindles in human extrinsic eye muscles,45.90163934426229,,,,,
Muscle Spindles,Q44489193,Muscle spindles in the lumbrical muscle of the adult cat. Electron microscopic observations and functional considerations.,20.43795620437956,,,,,
Striated Muscle,Q191817,striated muscle tissue,70.27027027027026,Q112826905,class of anatomical entity,Q112826975; Q66505022; Q7365; Q797559,muscle; muscle tissue; particular anatomical entity; portion of muscle tissue,https://en.wikipedia.org/wiki/Striated_muscle_tissue
Striated Muscle,Q14865088,striated muscle contraction,61.904761904761905,Q2996394,biological process,Q127006,muscle contraction,
Striated Muscle,Q21104802,striated muscle myosin thick filament,50.0,Q5058355,cellular component,Q14876104; Q6947920,myofilament; myosin filament,
Striated Muscle,Q14865270,striated muscle thin filament,59.09090909090908,Q5058355,cellular component,Q6947920,myofilament,
Striated Muscle,Q22330330,striated muscle dense body,63.41463414634146,Q5058355,cellular component,Q70551253,cellular anatomical entity,
Muscle Tonus,Q77058819,MUSCLE TONUS IN HUMAN SUBJECTS DURING SLEEP AND DREAMING,8.823529411764708,,,,,
Muscle Tonus,Q72625272,Muscle tonus in postural muscles,50.0,,,,,
Muscle Tonus,Q30856788,Muscle tonus changes in the early stages following insultus of the brain according to clinical and electromyographic data,16.541353383458645,,,,,
Muscle Tonus,Q67209202,Muscle tonus in Parkinsonism,55.00000000000001,,,,,
Muscle Tonus,Q76896175,MUSCLE TONUS. PHYSIOLOGICAL AND PHYSIOPATHOLOGICAL ASPECTS. I. THE PHYSIOLOGIST IN RELATION TO MUSCLE TONUS,5.042016806722693,,,,,
Emery-Dreifuss Muscular Dystrophy,Q1335642,Emery-Dreifuss muscular dystrophy,66.66666666666667,Q112193867; Q929833,class of disease; rare disease,Q1137767,muscular dystrophy,https://en.wikipedia.org/wiki/Emery%E2%80%93Dreifuss_muscular_dystrophy
Emery-Dreifuss Muscular Dystrophy,Q43261065,Emery-Dreifuss muscular dystrophy 1,67.64705882352942,Q12136,disease,Q1335642,Emery-Dreifuss muscular dystrophy,
Emery-Dreifuss Muscular Dystrophy,Q53919775,Emery-Dreifuss muscular dystrophy 2,67.64705882352942,Q12136,disease,Q1335642,Emery-Dreifuss muscular dystrophy,
Emery-Dreifuss Muscular Dystrophy,Q56013608,"Emery-Dreifuss muscular dystrophy 3, autosomal recessive",51.685393258426956,Q112193867,class of disease,Q10267817; Q1335642,Emery-Dreifuss muscular dystrophy; autosomal recessive disease,
Emery-Dreifuss Muscular Dystrophy,Q66905880,Emery-dreifuss muscular dystrophy,63.63636363636363,,,,,
Mycobacterium avium-intracellulare Infection,Q6946984,Mycobacterium avium-intracellulare infection,77.27272727272727,Q112193867; Q18123741,class of disease; infectious disease,Q11663754; Q12136; Q18553247; Q4293079,disease; mycobacterium infectious disease; nontuberculous mycobacterial infectious disease; primary bacterial infectious disease,https://en.wikipedia.org/wiki/Mycobacterium_avium-intracellulare_infection
Mycobacterium avium-intracellulare Infection,Q70689003,Mycobacterium avium-intracellulare infection,77.27272727272727,,,,,
Mycobacterium avium-intracellulare Infection,Q72411489,Mycobacterium avium intracellulare infection,75.0,,,,,
Mycobacterium avium-intracellulare Infection,Q41596437,Mycobacterium avium intracellulare infection in patients with HIV or AIDS,59.82905982905983,,,,,
Mycobacterium avium-intracellulare Infection,Q72403849,Mycobacterium avium intracellulare infection of hip arthroplasties in an AIDS patient,54.26356589147288,,,,,
Nontuberculous Mycobacterium Infections,Q40087845,Nontuberculous Mycobacterium Infections Associated With Heater-Cooler Devices,67.24137931034483,,,,,
Nontuberculous Mycobacterium Infections,Q38269574,Nontuberculous Mycobacterium Infections in Rheumatoid Arthritis Patients: The Serodiagnosis of Pulmonary Disease due to Mycobacterium avium Complex with an Enzyme Immunoassay Kit Detecting Glycopeptidolipid Core Antigen (Capilia MAC Antibody ELISA)®,27.083333333333336,,,,,
Mycoplasma Infections,Q70176322,Mycoplasma infections,47.61904761904761,,,,,
Mycoplasma Infections,Q34112033,Mycoplasma infections and different human carcinomas.,27.027027027027028,,,,,
Mycoplasma Infections,Q40028426,Mycoplasma infections of man.,48.0,,,,,
Mycoplasma Infections,Q66881764,Mycoplasma infections,47.61904761904761,,,,,
Mycoplasma Infections,Q69943907,Mycoplasma infections,47.61904761904761,,,,,
Myeloid Progenitor Cells,Q39405423,Myeloid Progenitor Cells in the Premetastatic Lung Promote Metastases by Inducing Mesenchymal to Epithelial Transition,33.80281690140845,,,,,
Myeloid Progenitor Cells,Q50535822,Myeloid progenitor cells (CFU-GM) predict engraftment kinetics in autologous transplantation in children,31.25,,,,,
Myeloid Progenitor Cells,Q33688718,Myeloid progenitor cells mediate immune suppression in patients with head and neck cancers,31.57894736842105,,,,,
Myeloid Progenitor Cells,Q41597367,Myeloid progenitor cells in the circulation of patients with myelofibrosis and other myeloproliferative disorders,29.1970802919708,,,,,
Myeloid Progenitor Cells,Q33597533,Myeloid progenitor cells lacking p53 exhibit delayed up-regulation of Puma and prolonged survival after cytokine deprivation.,26.84563758389261,,,,,
Myocardial Contusions,Q44843438,Myocardial contusions in closed thoracic injuries: a prospective study,30.76923076923077,,,,,
Myocardial Contusions,Q70287809,Myocardial contusions. Contribution of scintigraphy using thallium-201. A prospective series,33.62831858407079,,,,,
Nemaline Myopathies,Q34240917,Nemaline myopathies.,46.15384615384615,,,,,
Nemaline Myopathies,Q38962223,Nemaline myopathies: State of the art.,38.59649122807017,,,,,
Nemaline Myopathies,Q92950622,Nemaline myopathies: a current view,44.44444444444444,,,,,
Structural Congenital Myopathies,Q26865430,Structural congenital myopathies,59.375,,,,,
Structural Congenital Myopathies,Q53347888,"Structural congenital myopathies (excluding nemaline myopathy, myotubular myopathy and desminopathies): 56th European Neuromuscular Centre (ENMC) sponsored International Workshop. December 12-14, 1997, Naarden, The Netherlands",20.93023255813954,,,,,
Myotonic Disorders,Q37313839,Myotonic disorders,44.44444444444444,,,,,
Myotonic Disorders,Q82029861,Myotonic disorders,44.44444444444444,,,,,
Myotonic Disorders,Q70436706,Myotonic disorders,44.44444444444444,,,,,
Myotonic Disorders,Q26747746,Myotonic disorders: A review article,37.03703703703704,,,,,
Myotonic Disorders,Q38616638,Myotonic Disorders and Channelopathies,64.28571428571428,,,,,
N95 Respirators,Q96619488,N95 Respirators and Surgical Masks,61.224489795918366,,,,,
N95 Respirators,Q77790460,N95 respirators vs medical masks for preventing influenza among health care personnel: a randomized clinical trial,21.705426356589154,,,,,
N95 Respirators,Q44993545,N95 respirators or surgical masks to protect healthcare workers against respiratory infections: are we there yet?,21.875,,,,,
N95 Respirators,Q101233364,N95 Respirators for Dermatologic Surgery and Laser Procedures During COVID-19 and Beyond,29.126213592233007,,,,,
N95 Respirators,Q89874483,N95 respirators vs medical masks in outpatient settings-reply,36.8421052631579,,,,,
Nairobi Sheep Disease,Q5656856,Nairobi disease,57.14285714285714,Q18123741; Q53582403,infectious disease; sheep disease,Q184243; Q18967528; Q2859732; Q53582403,Bunyaviridae infectious disease; arbovirosis; sheep disease; tick-borne disease,
Nairobi Sheep Disease,Q29002589,Nairobi sheep disease orthonairovirus,58.62068965517242,Q16521,taxon,,,https://en.wikipedia.org/wiki/Nairobi_sheep_disease_virus
Nairobi Sheep Disease,Q72178893,Nairobi sheep disease,57.14285714285714,,,,,
Nairobi Sheep Disease,Q45729850,"Nairobi sheep disease virus, an important tick-borne pathogen of sheep and goats in Africa, is also present in Asia",23.529411764705888,,,,,
Nairobi Sheep Disease,Q42673116,"Nairobi Sheep Disease Virus RNA in Ixodid Ticks, China, 2013",51.85185185185186,,,,,
Nasopharyngeal Diseases,Q73225729,Nasopharyngeal diseases in cats: a retrospective study of 53 cases (1991-1998),29.702970297029708,,,,,
Nasopharyngeal Neoplasms,Q39609791,Nasopharyngeal neoplasms and their association with adult onset otitis media with effusion,40.35087719298246,,,,,
Nasopharyngeal Neoplasms,Q69672085,Nasopharyngeal neoplasms: results following telecobalt therapy,53.48837209302326,,,,,
Natural Family Planning Methods,Q70362533,Natural family planning methods,64.51612903225806,,,,,
Natural Family Planning Methods,Q58591779,Natural Family Planning methods and Barrier: CNGOF Contraception Guidelines,49.056603773584904,,,,,
Nebulizers and Vaporizers,Q73346845,nebulizers and vaporizers,76.0,,,Q6554101,medical device,
Needlestick Injuries,Q25891805,"Needlestick injuries among health care workers in Washington State, 1996-2000 (summary report)",24.561403508771928,,,,,
Needlestick Injuries,Q26158242,"Needlestick injuries among health care workers in Washington State, 1996-2000",24.742268041237114,,,,,
Needlestick Injuries,Q26324028,Needlestick injuries: the continued need for prevention strategies,34.883720930232556,,,,,
Needlestick Injuries,Q85717514,Needlestick injuries,55.00000000000001,,,,,
Needlestick Injuries,Q81656476,Needlestick injuries,55.00000000000001,,,,,
Negative Staining,Q24805298,Negative staining and image classification — powerful tools in modern electron microscopy,30.188679245283023,,,,,
Negative Staining,Q30994466,NEGATIVE STAINING OF PHOSPHOLIPIDS AND THEIR STRUCTURAL MODIFICATION BY SURFACE-ACTIVE AGENTS AS OBSERVED IN THE ELECTRON MICROSCOPE.,4.0000000000000036,,,,,
Negative Staining,Q34300046,Negative staining and cryo-negative staining of macromolecules and viruses for TEM.,31.999999999999996,,,,,
Negative Staining,Q54648280,Negative staining of myosin molecules,59.25925925925925,,,,,
Negative Staining,Q39964957,Negative staining and immunoelectron microscopy of adhesion-deficient mutants of Streptococcus salivarius reveal that the adhesive protein antigens are separate classes of cell surface fibril,16.346153846153843,,,,,
Neonatal Brachial Plexus Palsy,Q38215060,"Neonatal brachial plexus palsy: Incidence, prevalence, and temporal trends",42.307692307692314,,,,,
Neonatal Brachial Plexus Palsy,Q80825262,Neonatal brachial plexus palsy. Outcome of absent biceps function at three months of age,37.28813559322034,,,,,
Neonatal Brachial Plexus Palsy,Q38215062,Neonatal brachial plexus palsy—Management and prognostic factors,44.680851063829785,,,,,
Neonatal Brachial Plexus Palsy,Q40621017,Neonatal brachial plexus palsy: an unpredictable injury,47.05882352941176,,,,,
Neonatal Brachial Plexus Palsy,Q44981182,Neonatal brachial plexus palsy with vaginal birth after cesarean delivery: a case-control study.,39.682539682539684,,,,,
Neoplasms by Histologic Type,Q54973970,neoplasms by histologic type,78.57142857142857,,,Q845300,nosology,
Connective and Soft Tissue Neoplasms,Q58845352,connective and soft tissue neoplasms,77.77777777777779,Q12136,disease,Q1216998; Q7554046,neoplasm; soft tissue disorder,
Germ Cell and Embryonal Neoplasms,Q58833955,germ cell and embryonal neoplasms,75.75757575757575,Q112193867,class of disease,Q1216998,neoplasm,
Mesothelial Neoplasms,Q85112340,"Mesothelial Neoplasms Presenting as, and Mimicking, Ovarian Cancer",48.275862068965516,,,,,
Plasma Cell Neoplasms,Q44568751,Plasma cell neoplasms,57.14285714285714,,,,,
Plasma Cell Neoplasms,Q36181871,Plasma cell neoplasms. Review of disease progression and report of a new variant,29.702970297029708,,,,,
Plasma Cell Neoplasms,Q36913892,Plasma cell neoplasms in US solid organ transplant recipients,41.463414634146346,,,,,
Plasma Cell Neoplasms,Q74786595,Plasma-cell neoplasms beginning in the ileocecal area in strain C3H mice,34.40860215053764,,,,,
Plasma Cell Neoplasms,Q33837242,Plasma cell neoplasms in the young,47.27272727272728,,,,,
Second Primary Neoplasms,Q36027090,Second primary neoplasms in patients with retinoblastoma,44.99999999999999,,,,,
Second Primary Neoplasms,Q74035497,"Second primary neoplasms in 633,964 cancer patients in Sweden, 1958-1996",31.25,,,,,
Second Primary Neoplasms,Q42438396,Second primary neoplasms in children,50.0,,,,,
Second Primary Neoplasms,Q36643453,"Second primary neoplasms among 53 159 haematolymphoproliferative malignancy patients in Sweden, 1958-1996: a search for common mechanisms",22.360248447204967,,,,,
Second Primary Neoplasms,Q42523627,Second primary neoplasms in survivors of Wilms' tumour--a population-based cohort study from the British Childhood Cancer Survivor Study,22.499999999999996,,,,,
Squamous Cell Neoplasms,Q64969542,Squamous cell neoplasms arising from ovarian benign cystic teratoma,33.333333333333336,,,,,
Unknown Primary Neoplasms,Q44079006,Unknown primary neoplasms with isolated metastases to cervical lymph nodes: current questions,32.20338983050848,,,,,
Nephelometry and Turbidimetry,Q73347390,nephelometry and turbidimetry,79.3103448275862,,,Q625648,photometry,
Nephelometry and Turbidimetry,Q44824887,Nephelometry and turbidimetry with paired emitter detector diodes and their application for determination of total urinary protein,32.704402515723274,,,,,
Nephelometry and Turbidimetry,Q130111057,Nephelometry and turbidimetry to assess concentration and dispersion of coal dust in mines,40.33613445378151,,,,,
Nerve Compression Syndromes,Q76542121,NERVE COMPRESSION SYNDROMES,18.518518518518523,,,,,
Nerve Compression Syndromes,Q68171445,Nerve compression syndromes,70.37037037037037,,,,,
Nerve Compression Syndromes,Q40175075,Nerve compression syndromes of the hand and forearm associated with tumours of non-neural origin and tumour-like lesions,31.292517006802722,,,,,
Nerve Compression Syndromes,Q78369661,NERVE COMPRESSION SYNDROMES OF THE UPPER LIMB,13.888888888888884,,,,,
Nerve Compression Syndromes,Q77222039,Nerve Compression Syndromes in Sport Climbers,75.0,,,,,
Nerve Endings,Q80328094,Nerve endings in mammalian muscle,34.78260869565217,,,,,
Nerve Endings,Q28253718,Nerve endings from rat brain tissue release copper upon depolarization. A possible role in regulating neuronal excitability,14.70588235294118,,,,,
Nerve Endings,Q51221697,"Nerve endings in methionine sulphoximine convulsant rats, a neurochemical and ultrastructural study",17.85714285714286,,,,,
Nerve Endings,Q72807033,Nerve endings in the human lumbar spinal column and related structures,24.096385542168676,,,,,
Nerve Endings,Q34067778,Nerve endings in the conjunctiva,35.55555555555555,,,,,
Unmyelinated Nerve Fibers,Q30973147,Unmyelinated nerve fibers,48.0,,,,,
Unmyelinated Nerve Fibers,Q28332919,Unmyelinated nerve fibers in senile nerves and in late thalidomide neuropathy: a quantitative electron microscopic study (author's transl),22.08588957055214,,,,,
Unmyelinated Nerve Fibers,Q34201495,Unmyelinated nerve fibers in the human dental pulp express markers for myelinated fibers and show sodium channel accumulations,26.490066225165563,,,,,
Unmyelinated Nerve Fibers,Q74251293,Unmyelinated nerve fibers in sural nerve in pure autonomic failure,30.76923076923077,,,,,
Unmyelinated Nerve Fibers,Q41150486,Unmyelinated nerve fibers associated with Meissner's corpuscle in the green monkey (Cercopithecus aethiops L.),28.148148148148145,,,,,
Neuroaxonal Dystrophies,Q67217842,Neuroaxonal dystrophies,47.82608695652174,,,,,
Primitive Neuroectodermal Tumors,Q48332304,Primitive neuroectodermal tumors,65.625,,,,,
Primitive Neuroectodermal Tumors,Q48627349,Primitive neuroectodermal tumors of the brain in children,51.685393258426956,,,,,
Primitive Neuroectodermal Tumors,Q40135102,Primitive neuroectodermal tumors of the central nervous system,51.06382978723405,,,,,
Primitive Neuroectodermal Tumors,Q48193054,Primitive neuroectodermal tumors of the central nervous system in children,45.28301886792453,,,,,
Primitive Neuroectodermal Tumors,Q41479662,Primitive neuroectodermal tumors of the central nervous system,51.06382978723405,,,,,
Primitive Peripheral Neuroectodermal Tumors,Q77727965,Primitive peripheral neuroectodermal tumors Mayagüez Medical Center experience,51.23966942148761,,,,,
Neuroendocrine Cells,Q33871591,Neuroendocrine cells in tumour growth of the prostate,38.35616438356164,,,,,
Neuroendocrine Cells,Q40106408,Neuroendocrine Cells of the Lung an Overview of Morphologic Characteristics and Development,36.03603603603604,,,,,
Neuroendocrine Cells,Q73969661,Neuroendocrine cells in human prostate over-express the anti-apoptosis protein survivin,26.16822429906542,,,,,
Neuroendocrine Cells,Q72082867,Neuroendocrine cells and nerves of the lung,44.44444444444444,,,,,
Neuroendocrine Cells,Q30435708,Neuroendocrine cells in prostate cancer,47.45762711864406,,,,,
Neurofibrillary Tangles,Q29617286,Neurofibrillary tangles but not senile plaques parallel duration and severity of Alzheimer's disease,35.77235772357723,,,,,
Neurofibrillary Tangles,Q42491661,"Neurofibrillary tangles, amyotrophy and progressive motor disturbance in mice expressing mutant (P301L) tau protein",31.88405797101449,,,,,
Neurofibrillary Tangles,Q35609568,Neurofibrillary tangles of Alzheimer disease share antigenic determinants with the axonal microtubule-associated protein tau (tau),28.75816993464052,,,,,
Neurofibrillary Tangles,Q34198357,"Neurofibrillary tangles, amyloid, and memory in aging and mild cognitive impairment",41.509433962264154,,,,,
Neurofibrillary Tangles,Q47945508,Neurofibrillary tangles mediate the association of amyloid load with clinical Alzheimer disease and level of cognitive function,29.333333333333332,,,,,
Afferent Neurons,Q27355459,Afferent neurons of the zebrafish lateral line are strict selectors of hair-cell orientation,27.77777777777778,,,,,
Afferent Neurons,Q30011330,Afferent neurons in the hypoglossal nerve of the zebra finch (Poephila guttata): localization with horseradish peroxidase,21.897810218978098,,,,,
Afferent Neurons,Q71136732,Afferent neurons of the hypoglossal nerve of the rat as demonstrated by horseradish peroxidase tracing,25.423728813559322,,,,,
Nevi and Melanomas,Q7004538,Nevi and melanomas,44.44444444444444,Q12136,disease,Q18921119,skin neoplasm,https://en.wikipedia.org/wiki/Nevi_and_melanomas
Nevi and Melanomas,Q54448822,Nevi and melanomas,44.44444444444444,,,,,
Nevi and Melanomas,Q74586885,Nevi and melanomas,44.44444444444444,,,,,
Nevi and Melanomas,Q74296515,Nevi and melanomas in southern Europe: are all Whites the same?,29.629629629629626,,,,,
Epithelioid and Spindle Cell Nevus,Q2311457,Spitz nevus,67.64705882352942,,,Q47104045,Spitzoid lesion,https://en.wikipedia.org/wiki/Spitz_nevus
Epithelioid and Spindle Cell Nevus,Q18971640,epithelioid and spindle cell nevus,76.47058823529412,,,,,
Pigmented Nevus,Q377568,melanocytic nevus,60.0,,,Q692077,nevus,https://en.wikipedia.org/wiki/Melanocytic_nevus
Pigmented Nevus,Q82128593,Pigmented nevus,60.0,,,,,
Pigmented Nevus,Q75845589,Pigmented nevus of the fingernail matrix; report of a case,24.65753424657534,,,,,
Pigmented Nevus,Q36525143,Pigmented nevus of the external auditory canal,29.508196721311474,,,,,
Pigmented Nevus,Q67991702,Pigmented nevus and cutaneous ossifications. Apropos of 125 cases of osteonevi,23.655913978494624,,,,,
Spindle Cell Nevus,Q7193412,pigmented spindle cell nevus,65.21739130434783,Q12136,disease,Q377568,melanocytic nevus,https://en.wikipedia.org/wiki/Pigmented_spindle_cell_nevus
Niemann-Pick Diseases,Q1419931,Niemann-Pick disease,58.53658536585367,Q112193867,class of disease,Q12136; Q2309612,disease; sphingolipidosis,https://en.wikipedia.org/wiki/Niemann%E2%80%93Pick_disease
Niemann-Pick Diseases,Q46930925,Niemann-Pick diseases in adults,46.15384615384615,,,,,
Niemann-Pick Diseases,Q38102277,Niemann–Pick diseases,57.14285714285714,,,,,
Niemann-Pick Diseases,Q91625785,Niemann-Pick Diseases: The Largest Iranian Cohort with Genetic Analysis,45.652173913043484,,,,,
Type B Niemann-Pick Disease,Q36320110,"Type B Niemann-Pick disease: findings at chest radiography, thin-section CT, and pulmonary function testing",29.850746268656714,,,,,
Type B Niemann-Pick Disease,Q43442402,Type B Niemann-Pick disease and sea-blue histiocytes syndrome,43.18181818181818,,,,,
Type B Niemann-Pick Disease,Q70609046,Type-B Niemann-Pick disease. Apropos of a case,52.05479452054795,,,,,
Type B Niemann-Pick Disease,Q69576294,Type B Niemann-Pick disease. Clinical aspects,61.111111111111114,,,,,
Type B Niemann-Pick Disease,Q53277521,Type B Niemann-Pick disease.,69.0909090909091,,,,,
Type C Niemann-Pick Disease,Q73309688,Type C Niemann-Pick disease,70.37037037037037,,,,,
Type C Niemann-Pick Disease,Q70220187,Type C Niemann-Pick disease: spectrum of phenotypic variation in disruption of intracellular LDL-derived cholesterol processing,29.87012987012987,,,,,
Type C Niemann-Pick Disease,Q33661691,Type-C Niemann-Pick disease: low density lipoprotein uptake is associated with premature cholesterol accumulation in the Golgi complex and excessive cholesterol storage in lysosomes,18.26923076923077,,,,,
Type C Niemann-Pick Disease,Q52252271,Type C Niemann-Pick disease. Lysosomal accumulation and defective intracellular mobilization of low density lipoprotein cholesterol,27.848101265822788,,,,,
Type C Niemann-Pick Disease,Q37048501,Type C Niemann-Pick disease: use of hydrophobic amines to study defective cholesterol transport,31.147540983606557,,,,,
NIH 3T3 Cells,Q33581572,NIH-3T3 cells transformed by the EJ-ras oncogene exhibit reduced platelet-derived growth factor-mediated Ca2+ mobilization,13.33333333333333,,,,,
NIH 3T3 Cells,Q41885906,NIH 3T3 cells stably transfected with the gene encoding phosphatidylcholine-hydrolyzing phospholipase C from Bacillus cereus acquire a transformed phenotype,13.017751479289942,,,,,
NIH 3T3 Cells,Q42806765,NIH 3T3 cells malignantly transformed by mot-2 show inactivation and cytoplasmic sequestration of the p53 protein,14.28571428571429,,,,,
NIH 3T3 Cells,Q42809162,NIH 3T3 cells transfected with human tumor DNA lose the transformed phenotype when treated with swainsonine,15.000000000000002,,,,,
NIH 3T3 Cells,Q41718147,NIH-3T3 cells transformed with a ras oncogene exhibit a protein kinase C-mediated inhibition of agonist-stimulated Ca2+ inflow,12.949640287769782,,,,,
Nissl Bodies,Q911877,Nissl body,45.45454545454546,Q14866076,neuron part,,,https://en.wikipedia.org/wiki/Nissl_body
Nocardia Infections,Q1856914,nocardiosis,47.36842105263158,Q112193867; Q18123741,class of disease; infectious disease,Q12136; Q1503299; Q18553249; Q727028,bacterial infectious disease; disease; geonosis; opportunistic bacterial infectious disease,https://en.wikipedia.org/wiki/Nocardiosis
Nocardia Infections,Q80906294,Nocardia infections,47.36842105263158,,,,,
Nocardia Infections,Q42272338,Nocardia infections in solid organ transplantation.,40.0,,,,,
